country,format,match,opponent,result,margin,date,ground,home_away,matches,won_flag,lost_flag,tied_flag,no_result_flag,month,year,period
United States of America,T20I,Canada v United States of America,Canada,Lost,17 runs,2025-04-24,"Jimmy Powell Oval, Cayman Islands",Neutral,1,0,1,0,0,4,2025,2025-04
Saudi Arabia,T20I,Saudi Arabia v Thailand,Thailand,Won,66 runs,2025-04-24,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Thailand,T20I,Saudi Arabia v Thailand,Saudi Arabia,Lost,66 runs,2025-04-24,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Malaysia,T20I,Malaysia v Singapore,Singapore,Won,28 runs,2025-04-24,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Singapore,T20I,Malaysia v Singapore,Malaysia,Lost,28 runs,2025-04-24,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Malaysia,T20I,Malaysia v Thailand,Thailand,Won,7 wickets,2025-04-25,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Thailand,T20I,Malaysia v Thailand,Malaysia,Lost,7 wickets,2025-04-25,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Saudi Arabia,T20I,Saudi Arabia v Singapore,Singapore,Won,96 runs,2025-04-25,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Singapore,T20I,Saudi Arabia v Singapore,Saudi Arabia,Lost,96 runs,2025-04-25,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Canada,T20I,Canada v Cayman Islands,Cayman Islands,Won,10 wickets,2025-04-26,"Jimmy Powell Oval, Cayman Islands",Neutral,1,1,0,0,0,4,2025,2025-04
Cayman Islands,T20I,Canada v Cayman Islands,Canada,Lost,10 wickets,2025-04-26,"Jimmy Powell Oval, Cayman Islands",Neutral,1,0,1,0,0,4,2025,2025-04
Bermuda,T20I,Bermuda v United States of America,United States of America,Lost,10 wickets,2025-04-26,"Jimmy Powell Oval, Cayman Islands",Neutral,1,0,1,0,0,4,2025,2025-04
United States of America,T20I,Bermuda v United States of America,Bermuda,Won,10 wickets,2025-04-26,"Jimmy Powell Oval, Cayman Islands",Neutral,1,1,0,0,0,4,2025,2025-04
Malaysia,T20I,Malaysia v Saudi Arabia,Saudi Arabia,Won,5 wickets,2025-04-26,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Saudi Arabia,T20I,Malaysia v Saudi Arabia,Malaysia,Lost,5 wickets,2025-04-26,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Singapore,T20I,Singapore v Thailand,Thailand,Won,10 runs,2025-04-26,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Thailand,T20I,Singapore v Thailand,Singapore,Lost,10 runs,2025-04-26,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Canada,T20I,Canada v United States of America,United States of America,Lost,6 wickets,2025-04-27,"Jimmy Powell Oval, Cayman Islands",Neutral,1,0,1,0,0,4,2025,2025-04
United States of America,T20I,Canada v United States of America,Canada,Won,6 wickets,2025-04-27,"Jimmy Powell Oval, Cayman Islands",Neutral,1,1,0,0,0,4,2025,2025-04
Saudi Arabia,T20I,Saudi Arabia v Thailand,Thailand,Won,39 runs,2025-04-28,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Thailand,T20I,Saudi Arabia v Thailand,Saudi Arabia,Lost,39 runs,2025-04-28,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Malaysia,T20I,Malaysia v Singapore,Singapore,No Result,No Result,2025-04-28,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,0,0,1,4,2025,2025-04
Singapore,T20I,Malaysia v Singapore,Malaysia,No Result,No Result,2025-04-28,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,0,0,1,4,2025,2025-04
Malaysia,T20I,Malaysia v Thailand,Thailand,Won,70 runs,2025-04-29,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Thailand,T20I,Malaysia v Thailand,Malaysia,Lost,70 runs,2025-04-29,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Saudi Arabia,T20I,Saudi Arabia v Singapore,Singapore,Won,7 wickets,2025-04-29,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Singapore,T20I,Saudi Arabia v Singapore,Saudi Arabia,Lost,7 wickets,2025-04-29,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Malaysia,T20I,Malaysia v Saudi Arabia,Saudi Arabia,Lost,7 wickets,2025-04-30,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,4,2025,2025-04
Saudi Arabia,T20I,Malaysia v Saudi Arabia,Malaysia,Won,7 wickets,2025-04-30,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,4,2025,2025-04
Singapore,T20I,Singapore v Thailand,Thailand,Won,30 runs,2025-05-02,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,5,2025,2025-05
Thailand,T20I,Singapore v Thailand,Singapore,Lost,30 runs,2025-05-02,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,5,2025,2025-05
Malaysia,T20I,Malaysia v Saudi Arabia,Saudi Arabia,Won,18 runs,2025-05-02,"Bayuemas Oval, Kuala Lumpur",Neutral,1,1,0,0,0,5,2025,2025-05
Saudi Arabia,T20I,Malaysia v Saudi Arabia,Malaysia,Lost,18 runs,2025-05-02,"Bayuemas Oval, Kuala Lumpur",Neutral,1,0,1,0,0,5,2025,2025-05
Estonia,T20I,Estonia v Malta,Malta,Lost,26 runs,2025-05-06,Marsa Sports Club,Neutral,1,0,1,0,0,5,2025,2025-05
Malta,T20I,Estonia v Malta,Estonia,Won,26 runs,2025-05-06,Marsa Sports Club,Neutral,1,1,0,0,0,5,2025,2025-05
Estonia,T20I,Estonia v Malta,Malta,Won,4 wickets,2025-05-06,Marsa Sports Club,Neutral,1,1,0,0,0,5,2025,2025-05
Malta,T20I,Estonia v Malta,Estonia,Lost,4 wickets,2025-05-06,Marsa Sports Club,Neutral,1,0,1,0,0,5,2025,2025-05
Cook Islands,T20I,Cook Islands v Thailand,Thailand,Won,3 wickets,2025-05-07,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Thailand,T20I,Cook Islands v Thailand,Cook Islands,Lost,3 wickets,2025-05-07,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Estonia,T20I,Estonia v Malta,Malta,Lost,101 runs,2025-05-07,Marsa Sports Club,Neutral,1,0,1,0,0,5,2025,2025-05
Malta,T20I,Estonia v Malta,Estonia,Won,101 runs,2025-05-07,Marsa Sports Club,Neutral,1,1,0,0,0,5,2025,2025-05
Japan,T20I,Japan v Thailand,Thailand,Won,61 runs,2025-05-08,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Thailand,T20I,Japan v Thailand,Japan,Lost,61 runs,2025-05-08,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Cook Islands,T20I,Cook Islands v Thailand,Thailand,Lost,8 wickets,2025-05-09,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Thailand,T20I,Cook Islands v Thailand,Cook Islands,Won,8 wickets,2025-05-09,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Cook Islands,T20I,Cook Islands v Japan,Japan,Lost,34 runs,2025-05-09,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Japan,T20I,Cook Islands v Japan,Cook Islands,Won,34 runs,2025-05-09,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Japan,T20I,Japan v Thailand,Thailand,Lost,6 wickets,2025-05-11,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Thailand,T20I,Japan v Thailand,Japan,Won,6 wickets,2025-05-11,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Cook Islands,T20I,Cook Islands v Japan,Japan,Lost,2 wickets,2025-05-13,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Japan,T20I,Cook Islands v Japan,Cook Islands,Won,2 wickets,2025-05-13,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Cook Islands,T20I,Cook Islands v Japan,Japan,Lost,42 runs,2025-05-14,Sano International Cricket Ground,Neutral,1,0,1,0,0,5,2025,2025-05
Japan,T20I,Cook Islands v Japan,Cook Islands,Won,42 runs,2025-05-14,Sano International Cricket Ground,Neutral,1,1,0,0,0,5,2025,2025-05
Bangladesh,T20I,Bangladesh v United Arab Emirates,United Arab Emirates,Won,27 runs,2025-05-17,Sharjah Cricket Stadium,Neutral,1,1,0,0,0,5,2025,2025-05
United Arab Emirates,T20I,Bangladesh v United Arab Emirates,Bangladesh,Lost,27 runs,2025-05-17,Sharjah Cricket Stadium,Neutral,1,0,1,0,0,5,2025,2025-05
Austria,T20I,Austria v Slovenia,Slovenia,Won,75 runs,2025-05-17,"Velden Cricket Ground, Latschach",Neutral,1,1,0,0,0,5,2025,2025-05
Slovenia,T20I,Austria v Slovenia,Austria,Lost,75 runs,2025-05-17,"Velden Cricket Ground, Latschach",Neutral,1,0,1,0,0,5,2025,2025-05
Austria,T20I,Austria v Slovenia,Slovenia,Won,5 wickets,2025-05-18,"Ballpark Ground, Graz",Neutral,1,1,0,0,0,5,2025,2025-05
Slovenia,T20I,Austria v Slovenia,Austria,Lost,5 wickets,2025-05-18,"Ballpark Ground, Graz",Neutral,1,0,1,0,0,5,2025,2025-05
Austria,T20I,Austria v Slovenia,Slovenia,Won,168 runs,2025-05-18,"Ballpark Ground, Graz",Neutral,1,1,0,0,0,5,2025,2025-05
Slovenia,T20I,Austria v Slovenia,Austria,Lost,168 runs,2025-05-18,"Ballpark Ground, Graz",Neutral,1,0,1,0,0,5,2025,2025-05
Bangladesh,T20I,Bangladesh v United Arab Emirates,United Arab Emirates,Lost,2 wickets,2025-05-19,Sharjah Cricket Stadium,Neutral,1,0,1,0,0,5,2025,2025-05
United Arab Emirates,T20I,Bangladesh v United Arab Emirates,Bangladesh,Won,2 wickets,2025-05-19,Sharjah Cricket Stadium,Neutral,1,1,0,0,0,5,2025,2025-05
Bangladesh,T20I,Bangladesh v United Arab Emirates,United Arab Emirates,Lost,7 wickets,2025-05-21,Sharjah Cricket Stadium,Neutral,1,0,1,0,0,5,2025,2025-05
United Arab Emirates,T20I,Bangladesh v United Arab Emirates,Bangladesh,Won,7 wickets,2025-05-21,Sharjah Cricket Stadium,Neutral,1,1,0,0,0,5,2025,2025-05
Bangladesh,T20I,Bangladesh v Pakistan,Pakistan,Lost,37 runs,2025-05-28,"Gaddafi Stadium, Lahore",Neutral,1,0,1,0,0,5,2025,2025-05
Pakistan,T20I,Bangladesh v Pakistan,Bangladesh,Won,37 runs,2025-05-28,"Gaddafi Stadium, Lahore",Neutral,1,1,0,0,0,5,2025,2025-05
Bangladesh,T20I,Bangladesh v Pakistan,Pakistan,Lost,57 runs,2025-05-30,"Gaddafi Stadium, Lahore",Neutral,1,0,1,0,0,5,2025,2025-05
Pakistan,T20I,Bangladesh v Pakistan,Bangladesh,Won,57 runs,2025-05-30,"Gaddafi Stadium, Lahore",Neutral,1,1,0,0,0,5,2025,2025-05
Austria,T20I,Austria v Switzerland,Switzerland,Won,29 runs,2025-05-30,"Velden Cricket Ground, Latschach",Neutral,1,1,0,0,0,5,2025,2025-05
Switzerland,T20I,Austria v Switzerland,Austria,Lost,29 runs,2025-05-30,"Velden Cricket Ground, Latschach",Neutral,1,0,1,0,0,5,2025,2025-05
Belgium,T20I,Belgium v Portugal,Portugal,Lost,5 wickets,2025-05-30,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,5,2025,2025-05
Portugal,T20I,Belgium v Portugal,Belgium,Won,5 wickets,2025-05-30,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,5,2025,2025-05
Malta,T20I,Malta v Portugal,Portugal,Lost,8 wickets,2025-05-30,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,5,2025,2025-05
Portugal,T20I,Malta v Portugal,Malta,Won,8 wickets,2025-05-30,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,5,2025,2025-05
Belgium,T20I,Belgium v Malta,Malta,Won,6 wickets,2025-05-30,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,5,2025,2025-05
Malta,T20I,Belgium v Malta,Belgium,Lost,6 wickets,2025-05-30,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,5,2025,2025-05
Austria,T20I,Austria v Switzerland,Switzerland,Won,17 runs,2025-05-31,"Velden Cricket Ground, Latschach",Neutral,1,1,0,0,0,5,2025,2025-05
Switzerland,T20I,Austria v Switzerland,Austria,Lost,17 runs,2025-05-31,"Velden Cricket Ground, Latschach",Neutral,1,0,1,0,0,5,2025,2025-05
Belgium,T20I,Belgium v Portugal,Portugal,Lost,5 wickets,2025-05-31,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,5,2025,2025-05
Portugal,T20I,Belgium v Portugal,Belgium,Won,5 wickets,2025-05-31,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,5,2025,2025-05
Malta,T20I,Malta v Portugal,Portugal,Lost,8 wickets,2025-05-31,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,5,2025,2025-05
Portugal,T20I,Malta v Portugal,Malta,Won,8 wickets,2025-05-31,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,5,2025,2025-05
Belgium,T20I,Belgium v Malta,Malta,Won,103 runs,2025-05-31,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,5,2025,2025-05
Malta,T20I,Belgium v Malta,Belgium,Lost,103 runs,2025-05-31,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,5,2025,2025-05
Austria,T20I,Austria v Switzerland,Switzerland,Lost,3 wickets,2025-05-31,"Velden Cricket Ground, Latschach",Neutral,1,0,1,0,0,5,2025,2025-05
Switzerland,T20I,Austria v Switzerland,Austria,Won,3 wickets,2025-05-31,"Velden Cricket Ground, Latschach",Neutral,1,1,0,0,0,5,2025,2025-05
Bangladesh,T20I,Bangladesh v Pakistan,Pakistan,Lost,7 wickets,2025-06-01,"Gaddafi Stadium, Lahore",Neutral,1,0,1,0,0,6,2025,2025-06
Pakistan,T20I,Bangladesh v Pakistan,Bangladesh,Won,7 wickets,2025-06-01,"Gaddafi Stadium, Lahore",Neutral,1,1,0,0,0,6,2025,2025-06
Belgium,T20I,Belgium v Portugal,Portugal,Won,44 runs,2025-06-01,"Stars Arena Hofstade, Zemst",Neutral,1,1,0,0,0,6,2025,2025-06
Portugal,T20I,Belgium v Portugal,Belgium,Lost,44 runs,2025-06-01,"Stars Arena Hofstade, Zemst",Neutral,1,0,1,0,0,6,2025,2025-06
Austria,T20I,Austria v Switzerland,Switzerland,Won,17 runs,2025-06-01,"Velden Cricket Ground, Latschach",Neutral,1,1,0,0,0,6,2025,2025-06
Switzerland,T20I,Austria v Switzerland,Austria,Lost,17 runs,2025-06-01,"Velden Cricket Ground, Latschach",Neutral,1,0,1,0,0,6,2025,2025-06
England,T20I,England v West Indies,West Indies,Won,21 runs,2025-06-06,"Riverside Ground, Chester-le-Street",Neutral,1,1,0,0,0,6,2025,2025-06
West Indies,T20I,England v West Indies,England,Lost,21 runs,2025-06-06,"Riverside Ground, Chester-le-Street",Neutral,1,0,1,0,0,6,2025,2025-06
Guernsey,T20I,Guernsey v Jersey,Jersey,Won,13 runs,2025-06-06,"Grainville, St Saviour",Neutral,1,1,0,0,0,6,2025,2025-06
Jersey,T20I,Guernsey v Jersey,Guernsey,Lost,13 runs,2025-06-06,"Grainville, St Saviour",Neutral,1,0,1,0,0,6,2025,2025-06
Serbia,T20I,Serbia v Slovenia,Slovenia,Won,9 wickets,2025-06-07,Lisicji Jarak Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Slovenia,T20I,Serbia v Slovenia,Serbia,Lost,9 wickets,2025-06-07,Lisicji Jarak Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Guernsey,T20I,Guernsey v Jersey,Jersey,Lost,7 wickets,2025-06-07,"Grainville, St Saviour",Neutral,1,0,1,0,0,6,2025,2025-06
Jersey,T20I,Guernsey v Jersey,Guernsey,Won,7 wickets,2025-06-07,"Grainville, St Saviour",Neutral,1,1,0,0,0,6,2025,2025-06
Guernsey,T20I,Guernsey v Jersey,Jersey,Lost,3 runs,2025-06-07,"Grainville, St Saviour",Neutral,1,0,1,0,0,6,2025,2025-06
Jersey,T20I,Guernsey v Jersey,Guernsey,Won,3 runs,2025-06-07,"Grainville, St Saviour",Neutral,1,1,0,0,0,6,2025,2025-06
England,T20I,England v West Indies,West Indies,Won,4 wickets,2025-06-08,"County Ground, Bristol",Neutral,1,1,0,0,0,6,2025,2025-06
West Indies,T20I,England v West Indies,England,Lost,4 wickets,2025-06-08,"County Ground, Bristol",Neutral,1,0,1,0,0,6,2025,2025-06
Austria,T20I,Austria v Czech Republic,Czech Republic,Won,10 wickets,2025-06-08,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,6,2025,2025-06
Czech Republic,T20I,Austria v Czech Republic,Austria,Lost,10 wickets,2025-06-08,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,6,2025,2025-06
Czech Republic,T20I,Czech Republic v Norway,Norway,Lost,37 runs,2025-06-08,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,6,2025,2025-06
Norway,T20I,Czech Republic v Norway,Czech Republic,Won,37 runs,2025-06-08,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,6,2025,2025-06
Serbia,T20I,Serbia v Slovenia,Slovenia,Won,24 runs,2025-06-08,Lisicji Jarak Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Slovenia,T20I,Serbia v Slovenia,Serbia,Lost,24 runs,2025-06-08,Lisicji Jarak Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Austria,T20I,Austria v Norway,Norway,Lost,22 runs,2025-06-09,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,6,2025,2025-06
Norway,T20I,Austria v Norway,Austria,Won,22 runs,2025-06-09,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,6,2025,2025-06
Austria,T20I,Austria v Czech Republic,Czech Republic,Won,161 runs,2025-06-09,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,6,2025,2025-06
Czech Republic,T20I,Austria v Czech Republic,Austria,Lost,161 runs,2025-06-09,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,6,2025,2025-06
England,T20I,England v West Indies,West Indies,Won,37 runs,2025-06-10,"The Rose Bowl, Southampton",Neutral,1,1,0,0,0,6,2025,2025-06
West Indies,T20I,England v West Indies,England,Lost,37 runs,2025-06-10,"The Rose Bowl, Southampton",Neutral,1,0,1,0,0,6,2025,2025-06
Czech Republic,T20I,Czech Republic v Norway,Norway,Lost,41 runs,2025-06-10,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,6,2025,2025-06
Norway,T20I,Czech Republic v Norway,Czech Republic,Won,41 runs,2025-06-10,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,6,2025,2025-06
Austria,T20I,Austria v Norway,Norway,Won,9 wickets,2025-06-10,"Scott Page Field, Vinor",Neutral,1,1,0,0,0,6,2025,2025-06
Norway,T20I,Austria v Norway,Austria,Lost,9 wickets,2025-06-10,"Scott Page Field, Vinor",Neutral,1,0,1,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Won,8 wickets,2025-06-11,Udayana Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Lost,8 wickets,2025-06-11,Udayana Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Won,5 wickets,2025-06-12,Udayana Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Lost,5 wickets,2025-06-12,Udayana Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Won,6 wickets,2025-06-12,Udayana Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Lost,6 wickets,2025-06-12,Udayana Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Bahamas,T20I,Bahamas v Canada,Canada,Lost,107 runs,2025-06-12,"Maple Leaf North-East Ground, King City",Neutral,1,0,1,0,0,6,2025,2025-06
Canada,T20I,Bahamas v Canada,Bahamas,Won,107 runs,2025-06-12,"Maple Leaf North-East Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
Bermuda,T20I,Bermuda v Cayman Islands,Cayman Islands,Won,30 runs,2025-06-12,"Maple Leaf North-East Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
Cayman Islands,T20I,Bermuda v Cayman Islands,Bermuda,Lost,30 runs,2025-06-12,"Maple Leaf North-East Ground, King City",Neutral,1,0,1,0,0,6,2025,2025-06
Denmark,T20I,Denmark v Finland,Finland,Won,121 runs,2025-06-13,"Ishoj Cricket Club, Vejledalen",Neutral,1,1,0,0,0,6,2025,2025-06
Finland,T20I,Denmark v Finland,Denmark,Lost,121 runs,2025-06-13,"Ishoj Cricket Club, Vejledalen",Neutral,1,0,1,0,0,6,2025,2025-06
Bahamas,T20I,Bahamas v Bermuda,Bermuda,Lost,18 runs,2025-06-13,"Maple Leaf North-East Ground, King City",Neutral,1,0,1,0,0,6,2025,2025-06
Bermuda,T20I,Bahamas v Bermuda,Bahamas,Won,18 runs,2025-06-13,"Maple Leaf North-East Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
Canada,T20I,Canada v Cayman Islands,Cayman Islands,Won,126 runs,2025-06-13,"Maple Leaf North-East Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
Cayman Islands,T20I,Canada v Cayman Islands,Canada,Lost,126 runs,2025-06-13,"Maple Leaf North-East Ground, King City",Neutral,1,0,1,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Lost,9 wickets,2025-06-14,Udayana Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Won,9 wickets,2025-06-14,Udayana Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,No Result,No Result,2025-06-14,Udayana Cricket Ground,Neutral,1,0,0,0,1,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,No Result,No Result,2025-06-14,Udayana Cricket Ground,Neutral,1,0,0,0,1,6,2025,2025-06
Finland,T20I,Finland v Norway,Norway,Won,11 runs,2025-06-14,"Ishoj Cricket Club, Vejledalen",Neutral,1,1,0,0,0,6,2025,2025-06
Norway,T20I,Finland v Norway,Finland,Lost,11 runs,2025-06-14,"Ishoj Cricket Club, Vejledalen",Neutral,1,0,1,0,0,6,2025,2025-06
Denmark,T20I,Denmark v Sweden,Sweden,Won,18 runs,2025-06-14,Koge Cricket Club,Neutral,1,1,0,0,0,6,2025,2025-06
Sweden,T20I,Denmark v Sweden,Denmark,Lost,18 runs,2025-06-14,Koge Cricket Club,Neutral,1,0,1,0,0,6,2025,2025-06
Denmark,T20I,Denmark v Norway,Norway,Lost,9 wickets,2025-06-14,Koge Cricket Club,Neutral,1,0,1,0,0,6,2025,2025-06
Norway,T20I,Denmark v Norway,Denmark,Won,9 wickets,2025-06-14,Koge Cricket Club,Neutral,1,1,0,0,0,6,2025,2025-06
Finland,T20I,Finland v Sweden,Sweden,Lost,71 runs,2025-06-14,"Ishoj Cricket Club, Vejledalen",Neutral,1,0,1,0,0,6,2025,2025-06
Sweden,T20I,Finland v Sweden,Finland,Won,71 runs,2025-06-14,"Ishoj Cricket Club, Vejledalen",Neutral,1,1,0,0,0,6,2025,2025-06
Ireland,T20I,Ireland v West Indies,West Indies,Lost,62 runs,2025-06-15,"Bready Cricket Club, Magheramason, Bready",Neutral,1,0,1,0,0,6,2025,2025-06
West Indies,T20I,Ireland v West Indies,Ireland,Won,62 runs,2025-06-15,"Bready Cricket Club, Magheramason, Bready",Neutral,1,1,0,0,0,6,2025,2025-06
Netherlands,T20I,Netherlands v Scotland,Scotland,Lost,39 runs,2025-06-15,"Titwood, Glasgow",Neutral,1,0,1,0,0,6,2025,2025-06
Scotland,T20I,Netherlands v Scotland,Netherlands,Won,39 runs,2025-06-15,"Titwood, Glasgow",Neutral,1,1,0,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Won,9 wickets,2025-06-15,Udayana Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Lost,9 wickets,2025-06-15,Udayana Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Cambodia,T20I,Cambodia v Indonesia,Indonesia,Won,10 wickets,2025-06-15,Udayana Cricket Ground,Neutral,1,1,0,0,0,6,2025,2025-06
Indonesia,T20I,Cambodia v Indonesia,Cambodia,Lost,10 wickets,2025-06-15,Udayana Cricket Ground,Neutral,1,0,1,0,0,6,2025,2025-06
Bermuda,T20I,Bermuda v Canada,Canada,Lost,110 runs,2025-06-15,"Maple Leaf North-West Ground, King City",Neutral,1,0,1,0,0,6,2025,2025-06
Canada,T20I,Bermuda v Canada,Bermuda,Won,110 runs,2025-06-15,"Maple Leaf North-West Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
Bahamas,T20I,Bahamas v Cayman Islands,Cayman Islands,Lost,38 runs,2025-06-15,"Maple Leaf North-West Ground, King City",Neutral,1,0,1,0,0,6,2025,2025-06
Cayman Islands,T20I,Bahamas v Cayman Islands,Bahamas,Won,38 runs,2025-06-15,"Maple Leaf North-West Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
Norway,T20I,Norway v Sweden,Sweden,Won,2 wickets,2025-06-15,"Ishoj Cricket Club, Vejledalen",Neutral,1,1,0,0,0,6,2025,2025-06
Sweden,T20I,Norway v Sweden,Norway,Lost,2 wickets,2025-06-15,"Ishoj Cricket Club, Vejledalen",Neutral,1,0,1,0,0,6,2025,2025-06
Finland,T20I,Finland v Norway,Norway,Won,22 runs,2025-06-15,"Ishoj Cricket Club, Vejledalen",Neutral,1,1,0,0,0,6,2025,2025-06
Norway,T20I,Finland v Norway,Finland,Lost,22 runs,2025-06-15,"Ishoj Cricket Club, Vejledalen",Neutral,1,0,1,0,0,6,2025,2025-06
Nepal,T20I,Nepal v Netherlands,Netherlands,Tied,Tie,2025-06-16,"Titwood, Glasgow",Neutral,1,0,0,1,0,6,2025,2025-06
Netherlands,T20I,Nepal v Netherlands,Nepal,Tied,Tie,2025-06-16,"Titwood, Glasgow",Neutral,1,0,0,1,0,6,2025,2025-06
Canada,T20I,Canada v Cayman Islands,Cayman Islands,Won,59 runs,2025-06-16,"Maple Leaf North-West Ground, King City",Neutral,1,1,0,0,0,6,2025,2025-06
